Time(s),Proj_X,Proj_Y,Proj_Z,Raw_X,Raw_Y,Raw_Z,Q0,QX,QY,QZ,Axis_0,Axis_1,Axis_2,Axis_3,Axis_4,Axis_5,Axis_6
37.49944257736206,8.834382290869257,-150.6917047681897,49.64036211076377,8.834382290869257,-150.6917047681897,49.64036211076377,-1.806962114422934e-17,-0.6344641152510937,0.7680176411582609,-0.08720200300651089,4.830250000000007,-5.179499999999997,119.43075000000002,-59.89,54.7105,64.72025000000001,-0.48575
37.57268261909485,8.805626271319113,-150.61906036393876,49.65015403961656,8.805626271319113,-150.61906036393876,49.65015403961656,-1.8072151124618714e-17,-0.6345943596011125,0.7679101238208159,-0.08720114962517923,4.473750000000003,-4.552999999999997,115.38725,-57.73325,53.18025,62.207,-0.48575
37.620227575302124,8.805626271319113,-150.61906036393876,49.65015403961656,8.805626271319113,-150.61906036393876,49.65015403961656,-1.8072151124618714e-17,-0.6345943596011125,0.7679101238208159,-0.08720114962517923,4.597999999999999,-5.41075,112.82124999999999,-56.817,51.40625,61.415,-0.48575
37.69531774520874,8.825627103109184,-150.66723223631377,49.59649364975968,8.825627103109184,-150.66723223631377,49.59649364975968,1.355238347152719e-17,-0.6344757614609291,0.7680081424590881,-0.08720092450837562,4.254749999999994,-4.379750000000001,105.3885,-52.756750000000004,48.377,57.0115,-0.48575
37.742517948150635,8.825627103109184,-150.66723223631377,49.59649364975968,8.825627103109184,-150.66723223631377,49.59649364975968,1.355238347152719e-17,-0.6344757614609291,0.7680081424590881,-0.08720092450837562,3.7989999999999995,-3.8045000000000044,104.31450000000001,-52.160000000000004,48.3555,55.959,-0.48575
37.86866545677185,9.347142235733457,-150.28762662258492,49.94580947314799,9.347142235733457,-150.28762662258492,49.94580947314799,-4.531567888910113e-18,-0.6370676870361341,0.7656173397389068,-0.08930202251656788,2.6427499999999995,-3.8655000000000044,89.03775,-45.130250000000004,41.26475,47.773,-0.48575
37.949074029922485,9.067920579992915,-150.41964568646569,49.74780383247694,9.067920579992915,-150.41964568646569,49.74780383247694,-1.8140781099236964e-17,-0.6375484835434247,0.7650049759102261,-0.09110059255610664,2.536999999999999,-2.613749999999996,82.14025000000001,-41.1085,38.49475,43.6455,-0.48575
37.9980685710907,9.067920579992915,-150.41964568646569,49.74780383247694,9.067920579992915,-150.41964568646569,49.74780383247694,-1.8140781099236964e-17,-0.6375484835434247,0.7650049759102261,-0.09110059255610664,2.5784999999999982,-3.3485000000000014,79.9305,-40.35025,37.00175,42.92875,-0.48575
38.10678029060364,9.316310978121123,-150.51777661497266,49.734668727298285,9.316310978121123,-150.51777661497266,49.734668727298285,-2.748033454290389e-17,-0.64533199530577,0.7575119465602382,-0.09860155502421056,2.7729999999999997,-4.279,60.0695,-30.78775,26.50875,33.56075,-0.48575
38.17349886894226,9.573858015526582,-150.40556209517055,50.00573592389216,9.573858015526582,-150.40556209517055,50.00573592389216,0.0,-0.6499849882067281,0.7529070824045289,-0.10320097078516052,2.352999999999998,-2.5425000000000004,49.985,-25.08725,22.54475,27.44025,-0.48575
38.309144735336304,9.817715421591572,-150.55709827096587,50.191666967380286,9.817715421591572,-150.55709827096587,50.191666967380286,-1.846421686052922e-17,-0.6511547502058713,0.751604463522137,-0.10530062534443987,0.5414999999999992,-1.5862499999999997,43.09125,-22.068,20.48175,22.6095,-0.48575
38.36298727989197,9.817715421591572,-150.55709827096587,50.191666967380286,9.817715421591572,-150.55709827096587,50.191666967380286,-1.846421686052922e-17,-0.6511547502058713,0.751604463522137,-0.10530062534443987,0.432500000000001,-1.384249999999998,35.23125,-18.0915,16.707250000000002,18.524,-0.48575
38.420416593551636,9.701040791325767,-150.47783549277554,50.088204690941524,9.701040791325767,-150.47783549277554,50.088204690941524,1.847380978715752e-17,-0.6514749619053397,0.7512141765940403,-0.10610200231180464,0.5742499999999993,-0.6732499999999995,31.12,-15.6095,14.936250000000001,16.18375,-0.48575
38.479318618774414,9.701040791325767,-150.47783549277554,50.088204690941524,9.701040791325767,-150.47783549277554,50.088204690941524,1.847380978715752e-17,-0.6514749619053397,0.7512141765940403,-0.10610200231180464,0.45775000000000077,-1.2902500000000003,27.7465,-14.2895,12.99925,14.747250000000001,-0.48575
38.54697346687317,9.713516173837547,-150.40558928934632,50.02799795609196,9.713516173837547,-150.40558928934632,50.02799795609196,1.848618980710961e-17,-0.6520384016223333,0.7507110958298824,-0.10620156970445384,0.24975000000000058,-1.51825,17.7405,-9.5045,7.98625,9.75425,-0.48575
38.672975063323975,9.743795382302778,-150.38500774327875,50.035716083856315,9.743795382302778,-150.38500774327875,50.035716083856315,0.0,-0.6522746281100679,0.7505059563391926,-0.10620084285572581,0.11624999999999996,-0.8192499999999994,10.4755,-5.58925,4.7700000000000005,5.7055,-0.48575
38.73086357116699,9.743795382302778,-150.38500774327875,50.035716083856315,9.743795382302778,-150.38500774327875,50.035716083856315,0.0,-0.6522746281100679,0.7505059563391926,-0.10620084285572581,0.10349999999999993,-0.7947500000000001,2.54225,-1.6167500000000001,0.8220000000000001,1.72025,-0.48575
38.79541873931885,9.67381957793063,-150.38363434938597,50.03449109745354,9.67381957793063,-150.38363434938597,50.03449109745354,0.0,-0.6524574088791226,0.7503045658627265,-0.10650064809326985,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
38.86270260810852,9.67381957793063,-150.38363434938597,50.03449109745354,9.67381957793063,-150.38363434938597,50.03449109745354,0.0,-0.6524574088791226,0.7503045658627265,-0.10650064809326985,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
38.99540877342224,9.69359451327577,-150.3939319209637,50.036197541621306,9.69359451327577,-150.3939319209637,50.036197541621306,0.0,-0.6526549167962531,0.7501043510749321,-0.10670061893040296,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
