Time(s),S1_Proj_X,S1_Proj_Y,S1_Proj_Z,S1_Raw_X,S1_Raw_Y,S1_Raw_Z,S1_QX,S1_QY,S1_QZ,S1_QW,Axis_0,Axis_1,Axis_2,Axis_3,Axis_4,Axis_5,Axis_6,S2_Proj_X,S2_Proj_Y,S2_Proj_Z,S2_Raw_X,S2_Raw_Y,S2_Raw_Z,S2_QX,S2_QY,S2_QZ,S2_QW
0.06813836097717285,8.523162652042071,-81.70642850599761,39.86192422009328,9.44514827795254,-79.1802515023438,55.55459535278763,-0.7050997925839062,-0.03139999076320331,-2.448747565168557e-18,0.7084125373524973,0.0,0.0,0.0,0.0,0.0,0.0,-0.3065,9.1551647,-94.828995,43.316994,6.277690412277536,-119.38486203306621,48.89749367547355,0.7062021670213869,0.12800039277646208,-9.825647991387552e-18,-0.6963435924479872
0.13537192344665527,8.522703102753239,-81.72279459854566,39.86458580295066,9.449364106965845,-79.20715200615474,55.49328801488711,-0.7051997993530568,-0.03129999109437134,0.0,0.708317410169975,0.0,0.0,0.0,0.0,0.0,0.0,-0.3065,9.1551647,-94.828995,43.316994,6.289534047473154,-119.41366566512093,48.857119437575975,0.7063021658368758,0.12800039250618736,-3.929702747370479e-17,-0.6962421633687522
0.19304323196411133,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.3065,0,0,0,0,0,0,0,0,0,1
0.25577473640441895,8.522811259599662,-81.71894277024066,39.86395938829755,9.467754218874774,-79.2000348579676,55.51589664124211,-0.7051998076387149,-0.031399991434849193,0.0,0.7083129759112216,0.0,0.0,0.0,0.0,0.0,0.0,-0.3065,9.1551647,-94.828995,43.316994,6.291263270679707,-119.39377542584259,48.85829764322526,0.7063018931191923,0.12810034335065626,0.0,-0.6962240571897017
0.3130068778991699,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.3065,0,0,0,0,0,0,0,0,0,1
0.46367716789245605,8.524658632515974,-81.65315162040349,39.8532599133887,9.455138910564187,-79.15161013957301,55.39591372310527,-0.705099765787035,-0.0310999896695175,0.0,0.7084257977583992,0.0,0.0,0.0,0.0,0.0,0.0,-0.3065,9.1551647,-94.828995,43.316994,6.305484022819428,-119.34497467085497,48.86232958087588,0.7062021670213869,0.12800039277646208,-9.825647991387552e-18,-0.6963435924479872
0.5019280910491943,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.3065,0,0,0,0,0,0,0,0,0,1
0.5597848892211914,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.3065,0,0,0,0,0,0,0,0,0,1
0.6328961849212646,8.524101739553698,-81.67298444787481,39.85648528398073,9.485650135293326,-79.1592226525481,55.479646123117035,-0.7050997836783869,-0.031299990397296154,-2.448732237522345e-18,0.708416971604874,0.0,0.0,0.0,0.0,0.0,0.0,-0.3065,9.1551647,-94.828995,43.316994,6.306024687553901,-119.36388662509779,48.84130469875107,0.7063006661940685,0.12800012073175812,0.0,-0.6962437346407293
0.7160069942474365,8.52296444269594,-81.71348740605796,39.86307219401176,9.466348942536996,-79.19106802336394,55.53633242054228,-0.7050998014619467,-0.03149999113040891,4.897525883608215e-18,0.7084080889833964,0.0,0.0,0.0,0.0,0.0,0.0,-0.3065,9.1551647,-94.828995,43.316994,6.322955908623527,-119.3861156933104,48.852222678394384,0.7063006661940685,0.12800012073175812,0.0,-0.6962437346407293
