Time(s),S1_Proj_X,S1_Proj_Y,S1_Proj_Z,S1_Raw_X,S1_Raw_Y,S1_Raw_Z,S1_QX,S1_QY,S1_QZ,S1_QW,Axis_0,Axis_1,Axis_2,Axis_3,Axis_4,Axis_5,Axis_6,S2_Proj_X,S2_Proj_Y,S2_Proj_Z,S2_Raw_X,S2_Raw_Y,S2_Raw_Z,S2_QX,S2_QY,S2_QZ,S2_QW
0.06525540351867676,8.56144415360969,-80.36100487648234,39.64480715184976,11.495857440403455,-78.68692737383364,51.00660423194432,-0.6921966463506238,0.0468997727735398,4.8174488185531204e-18,0.7201834586372694,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,9.1551647,-94.828995,43.316994,7.250100519172065,-119.06108064125041,46.75728709798547,0.7048003431956573,0.09160004460374885,9.845190869864467e-18,-0.7034670625266508
0.12052202224731445,0,0,0,0,0,0,0,0,0,1,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,0,0,0,0,0,0,0,0,0,1
0.23989248275756836,8.560810678358989,-80.38190916165543,39.64805085277576,11.494405694821523,-78.69274364221951,51.10692403784938,-0.6921985074184864,0.046899898870163256,-4.8174608388143074e-18,0.7201816616754332,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,9.1551647,-94.828995,43.316994,7.255188105046017,-119.05450607740829,46.808579315526366,0.7048004080046011,0.09150005296881523,0.0,-0.7034800105072297
0.28714776039123535,0,0,0,0,0,0,0,0,0,1,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,0,0,0,0,0,0,0,0,0,1
0.35579848289489746,8.560980770883262,-80.3762962152471,39.647179896447355,11.493000418483746,-78.68377680761587,51.127359817149554,-0.6921985074184864,0.046899898870163256,-4.8174608388143074e-18,0.7201816616754332,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,9.1551647,-94.828995,43.316994,7.262869525729855,-119.01809615464866,46.861638841541165,0.7047004600576319,0.09140005966974252,-1.969317262355626e-17,-0.7035931286524404
0.41440796852111816,0,0,0,0,0,0,0,0,0,1,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,0,0,0,0,0,0,0,0,0,1
0.48102855682373047,8.5614089531984,-80.36216646793362,39.64498739505037,11.517065250245281,-78.6742139468399,51.10035175231573,-0.6921985074184864,0.046899898870163256,-4.8174608388143074e-18,0.7201816616754332,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,9.1551647,-94.828995,43.316994,7.274766775427025,-119.00858673569996,46.853391029655455,0.7046008665188285,0.09150011252692704,2.954393430506152e-17,-0.7036798620882055
0.6082878112792969,8.561271695597611,-80.36669588250174,39.645690220624516,11.477744806119148,-78.67997055112832,51.08549361714366,-0.6921985074184864,0.046899898870163256,-4.8174608388143074e-18,0.7201816616754332,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,9.1551647,-94.828995,43.316994,7.259187216193624,-119.03363755309442,46.78991084470011,0.7047003346404098,0.09160004349802965,1.9693176128397798e-17,-0.7035672465293232
0.6939702033996582,8.561394869854297,-80.36263120943855,39.64505950861165,11.496134918028076,-78.67285340294117,51.108102243498664,-0.6921985074184864,0.046899898870163256,-4.8174608388143074e-18,0.7201816616754332,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,9.1551647,-94.828995,43.316994,7.260322160164151,-119.03314841057666,46.77998750646235,0.7047008910690222,0.09150011569861714,0.0,-0.7035796919707573
0.780461311340332,0,0,0,0,0,0,0,0,0,1,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,0,0,0,0,0,0,0,0,0,1
0.8487966060638428,8.561629500511371,-80.354888545206,39.643858085700856,11.531502720250728,-78.67318221997711,51.06174482289208,-0.6921985074184864,0.046899898870163256,-4.8174608388143074e-18,0.7201816616754332,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,9.1551647,-94.828995,43.316994,7.289150630930919,-119.04586805984059,46.78265767421995,0.7048004080046011,0.09150005296881523,0.0,-0.7034800105072297
0.910118818283081,0,0,0,0,0,0,0,0,0,1,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,0,0,0,0,0,0,0,0,0,1
1.0556092262268066,8.561089885217042,-80.37269551080396,39.64662117806785,11.477737660861777,-78.70350049914222,50.97348316452691,-0.6922986894298351,0.047099910836552406,4.818192468446608e-18,0.7200723040173962,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,9.1551647,-94.828995,43.316994,7.286016131386589,-119.05679146451527,46.801915247870845,0.7048004080046011,0.09150005296881523,0.0,-0.7034800105072297
1.1521525382995605,0,0,0,0,0,0,0,0,0,1,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,0,0,0,0,0,0,0,0,0,1
1.2184901237487793,8.56095496968286,-80.37714763864587,39.64731201112356,11.470657664671364,-78.69697937712736,51.04353563501591,-0.692196769349635,0.04699978064061377,-9.634986442414194e-18,0.7201768207333963,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,9.1551647,-94.828995,43.316994,7.265085799169384,-119.05543092061654,46.809665739053784,0.7048004080046011,0.09150005296881523,0.0,-0.7034800105072297
1.3054046630859375,8.560518582611335,-80.39154813776388,39.64954652485781,11.493541083218247,-78.70268876185868,51.106334935024734,-0.6921965234885228,0.04679976495126099,4.8174045109206025e-18,0.7201900824580338,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,9.1551647,-94.828995,43.316994,7.2843405226815605,-119.03836865279021,46.83286346823341,0.7047008910690222,0.09150011569861714,0.0,-0.7035796919707573
1.347038745880127,0,0,0,0,0,0,0,0,0,1,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,0,0,0,0,0,0,0,0,0,1
1.4788074493408203,8.56084939187019,-80.38063164011484,39.64785262079749,11.521558556883235,-78.68704047975837,51.14054242596956,-0.6921983855416467,0.04679989084563574,0.0,0.7201882845967259,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,9.1551647,-94.828995,43.316994,7.284934801917586,-119.01896755602964,46.843965012120464,0.7047003976175898,0.09150005162765641,-9.846587184235794e-18,-0.7035801945405705
1.5539624691009521,0,0,0,0,0,0,0,0,0,1,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,0,0,0,0,0,0,0,0,0,1
1.6025207042694092,8.560679299345917,-80.38624458652319,39.6487235771259,11.522963833221013,-78.69600731436202,51.120106646669385,-0.6921986294301852,0.046999906939061975,1.445251570698033e-17,0.7201750246729559,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,9.1551647,-94.828995,43.316994,7.284610855048811,-119.04782462991163,46.82235102717101,0.7047009517219097,0.09140012343888546,1.9693158883785547e-17,-0.703592627930105
1.6920251846313477,8.561530956421782,-80.35814043823353,39.64436267929673,11.519335138186335,-78.67323566180438,51.0805050758402,-0.6921985074184864,0.046899898870163256,-4.8174608388143074e-18,0.7201816616754332,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,9.1551647,-94.828995,43.316994,7.277523713601028,-119.06483345591067,46.78039304504325,0.7048004722744411,0.09140006124557871,-9.845189066793506e-18,-0.7034929445886641
1.777275562286377,0,0,0,0,0,0,0,0,0,1,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,0,0,0,0,0,0,0,0,0,1
1.939049243927002,8.56163887630106,-80.35457915003833,39.64381007710436,11.500674693910184,-78.67089683287011,51.0684088905476,-0.6921985074184864,0.046899898870163256,-4.8174608388143074e-18,0.7201816616754332,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,9.1551647,-94.828995,43.316994,7.267355687110438,-119.05445263558101,46.789819062578246,0.7048003431956573,0.09160004460374885,9.845190869864467e-18,-0.7034670625266508
2.032320499420166,8.561415986921483,-80.36193435949218,39.644951378972316,11.453996775969046,-78.68420628603617,51.022105214310194,-0.692196769349635,0.04699978064061377,-9.634986442414194e-18,0.7201768207333963,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,9.1551647,-94.828995,43.316994,7.266220743139911,-119.05494177809878,46.799742400816015,0.7048003431956573,0.09160004460374885,9.845190869864467e-18,-0.7034670625266508
2.1018776893615723,8.560845878770278,-80.38074757020416,39.64787060957514,11.473197884979669,-78.70545706921325,51.01317651747797,-0.6922986894298351,0.047099910836552406,4.818192468446608e-18,0.7200723040173962,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,9.1551647,-94.828995,43.316994,7.288826684062144,-119.07472513372258,46.76104368927049,0.7048009154376986,0.09150011884584199,4.922591438177975e-17,-0.7034794935528531
2.1575980186462402,0,0,0,0,0,0,0,0,0,1,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,0,0,0,0,0,0,0,0,0,1
2.219237804412842,8.561442982576386,-80.36104351984544,39.64481314810897,11.47973721643558,-78.69306623698526,50.96414892911379,-0.6922986894298351,0.047099910836552406,4.818192468446608e-18,0.7200723040173962,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,9.1551647,-94.828995,43.316994,7.292825795209751,-119.05385660940871,46.74237521844425,0.7048004080046011,0.09150005296881523,0.0,-0.7034800105072297
2.346376419067383,8.562013090727591,-80.34223030913347,39.64189391750615,11.460536107424957,-78.6718154538082,50.97307762594601,-0.6921986294301852,0.046999906939061975,1.445251570698033e-17,0.7201750246729559,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,9.1551647,-94.828995,43.316994,7.241391383520778,-119.02135360452098,46.77840376223216,0.7047003976175898,0.09150005162765641,-9.846587184235794e-18,-0.7035801945405705
2.4262466430664062,0,0,0,0,0,0,0,0,0,1,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,0,0,0,0,0,0,0,0,0,1
2.4785265922546387,8.560809507325686,-80.38194780501853,39.64805684903498,11.478285470853649,-78.69888250537113,51.06446873501885,-0.6922983259292552,0.04679988683156025,-1.4454177721947975e-17,0.7200922152808652,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.314,9.1551647,-94.828995,43.316994,7.2546474403115155,-119.03559412316547,46.82960419765117,0.7048004080046011,0.09150005296881523,0.0,-0.7034800105072297
2.530041456222534,0,0,0,0,0,0,0,0,0,1,0.375,-0.712,-0.747,0.20500000000000002,-0.917,0.17,-0.314,0,0,0,0,0,0,0,0,0,1
2.599792242050171,8.560824761703094,-80.38144442015053,39.64797873921448,11.515336027038728,-78.69410418611825,51.09917354666644,-0.6922982050290523,0.046699878917892144,4.81801502145206e-18,0.7200988242058215,1.1555,-0.04574999999999996,-1.10975,1.10975,-1.1555,0.04575,-0.314,9.1551647,-94.828995,43.316994,7.2843405226815605,-119.03836865279021,46.83286346823341,0.7048004080046011,0.09150005296881523,0.0,-0.7034800105072297
2.723754405975342,8.561301033319122,-80.36572775612882,39.64553999724274,11.535725694521432,-78.67655277577417,51.11244793760832,-0.6921983855416467,0.04679989084563574,0.0,0.7201882845967259,1.1555,-0.04574999999999996,-1.10975,1.10975,-1.1555,0.04575,-0.314,9.1551647,-94.828995,43.316994,7.2792529368075805,-119.04494321663233,46.78157125069254,0.7048004080046011,0.09150005296881523,0.0,-0.7034800105072297
