Time(s),S1_Proj_X,S1_Proj_Y,S1_Proj_Z,S1_Raw_X,S1_Raw_Y,S1_Raw_Z,S1_QX,S1_QY,S1_QZ,S1_QW,Axis_0,Axis_1,Axis_2,Axis_3,Axis_4,Axis_5,Axis_6,S2_Proj_X,S2_Proj_Y,S2_Proj_Z,S2_Raw_X,S2_Raw_Y,S2_Raw_Z,S2_QX,S2_QY,S2_QZ,S2_QW
0.06431174278259277,0,0,0,0,0,0,0,0,0,1,1.23025,-0.04249999999999998,0.07125000000000004,0.55825,-0.60075,0.672,2.77225,0,0,0,0,0,0,0,0,0,1
0.10939621925354004,40.44973735422403,-105.71073835123075,-1.7869020784437595,40.44973735422403,-105.71073835123075,-1.7869020784437595,0.0,0.7807625289420118,-0.6245938433610886,0.017099831446485133,2.5549999999999997,-0.41200000000000003,2.806,-0.3315,-0.0805,2.8865,2.77225,42.06464941752208,-145.58120742470842,-9.756623208362385,42.06464941752208,-145.58120742470842,-9.756623208362385,0.0,-0.6619571108668156,0.7433037332281961,-0.09650048467176231
0.16279840469360352,0,0,0,0,0,0,0,0,0,1,1.5999999999999996,-1.0917500000000002,4.74625,-2.119,1.02725,3.719,2.77225,0,0,0,0,0,0,0,0,0,1
0.23119854927062988,40.4401121345571,-105.68964340410164,-1.8059377909858085,40.4401121345571,-105.68964340410164,-1.8059377909858085,0.0,0.7805552689176773,-0.6248945721787085,0.01549986536849093,3.48325,0.0,11.67275,-4.09475,4.09475,7.578,2.77225,42.06239854164784,-145.5724338322952,-9.74576237810107,42.06239854164784,-145.5724338322952,-9.74576237810107,0.0,-0.6620821032257646,0.7432053516715605,-0.09640069416191932
0.287459135055542,0,0,0,0,0,0,0,0,0,1,4.491249999999999,0.7294999999999998,23.30875,-9.044,9.7735,13.53525,2.77225,0,0,0,0,0,0,0,0,0,1
0.3587169647216797,40.43511212704536,-105.67508249970676,-1.8555662101434507,40.43511212704536,-105.67508249970676,-1.8555662101434507,-2.2230513172173914e-18,0.7803344270739428,-0.625196628397573,0.014399922343130285,4.69125,-1.1377500000000005,34.6415,-15.544,14.40625,20.23525,2.77225,42.095576467510256,-145.56628049661032,-9.771479331564066,42.095576467510256,-145.56628049661032,-9.771479331564066,9.336420206419467e-18,-0.6621091832932225,0.743207112629339,-0.09620092066057913
0.43569087982177734,0,0,0,0,0,0,0,0,0,1,5.243750000000002,-5.359249999999999,41.639,-20.87725,15.518,26.121000000000002,2.77225,0,0,0,0,0,0,0,0,0,1
0.4804728031158447,40.43523558745207,-105.6640693576145,-1.8644372562364069,40.43523558745207,-105.6640693576145,-1.8644372562364069,1.1118415708310465e-18,0.7801127073707935,-0.6254889930319647,0.01369975892012457,6.8260000000000005,-3.9677500000000023,47.41675,-22.27925,18.3115,29.10525,2.77225,42.10876319159863,-145.58401611922088,-9.782041433553417,42.10876319159863,-145.58401611922088,-9.782041433553417,9.336420206419467e-18,-0.6621091832932225,0.743207112629339,-0.09620092066057913
0.5479903221130371,0,0,0,0,0,0,0,0,0,1,5.242000000000001,-5.8672499999999985,50.37425,-25.49975,19.6325,30.74175,2.77225,0,0,0,0,0,0,0,0,0,1
0.6013400554656982,40.43286125117112,-105.66630890729351,-1.844705379882143,40.43286125117112,-105.66630890729351,-1.844705379882143,1.1121736400463257e-18,0.7798797838368792,-0.6257922315138966,0.013099837380684,6.951249999999998,-5.102999999999998,57.12325,-27.6375,22.5345,34.58875,2.77225,42.104137979443436,-145.57748207648666,-9.751448726937838,42.104137979443436,-145.57748207648666,-9.751448726937838,9.336420206419467e-18,-0.6621091832932225,0.743207112629339,-0.09620092066057913
